          37,      589047,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          38,      589049,    0.037103,    0.660219,   -1.200157,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
          39,      589051,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243334
          40,      589053,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243304
          41,      589055,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          42,      589057,    0.037007,    0.660252,   -1.200157,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243334
          43,      589059,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
          44,      589061,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          45,      589063,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243304
          46,      589065,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          47,      589067,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243304
          48,      589069,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          49,      589071,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183178,    0.048225,    0.690008,   -1.254787,   -0.050621,    0.661355,   -1.243304
          50,      589073,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          51,      589075,    0.037103,    0.660219,   -1.200157,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050525,    0.661355,   -1.243304
          52,      589077,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          53,      589079,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          54,      589081,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
          55,      589083,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          56,      589085,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183178,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
          57,      589087,    0.037103,    0.660252,   -1.200187,   -0.028858,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          58,      589089,    0.037103,    0.660219,   -1.200187,   -0.028858,    0.618846,   -1.183178,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          59,      589091,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          60,      589093,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183178,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          61,      589095,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          62,      589097,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
          63,      589099,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243334
          64,      589101,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
          65,      589103,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243334
          66,      589105,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          67,      589107,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          68,      589109,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          69,      589111,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          70,      589113,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050525,    0.661355,   -1.243304
          71,      589115,    0.037103,    0.660219,   -1.200187,   -0.029050,    0.618911,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          72,      589117,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618879,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050525,    0.661355,   -1.243334
          73,      589119,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          74,      589121,    0.036911,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050621,    0.661355,   -1.243334
          75,      589123,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          76,      589125,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243334
          77,      589127,    0.037103,    0.660219,   -1.200216,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243334
          78,      589129,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          79,      589131,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050621,    0.661355,   -1.243304
          80,      589133,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183178,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661388,   -1.243304
          81,      589135,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          82,      589137,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          83,      589139,    0.037103,    0.660219,   -1.200187,   -0.029050,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          84,      589141,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          85,      589143,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          86,      589145,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
          87,      589147,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          88,      589149,    0.037007,    0.660252,   -1.200187,   -0.028858,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243304
          89,      589151,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243304
          90,      589153,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050430,    0.661355,   -1.243304
          91,      589155,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690041,   -1.254816,   -0.050525,    0.661355,   -1.243274
          92,      589157,    0.037103,    0.660252,   -1.200187,   -0.028858,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243304
          93,      589159,    0.037103,    0.660284,   -1.200187,   -0.028954,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
          94,      589161,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          95,      589164,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          96,      589166,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          97,      589168,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
          98,      589170,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
          99,      589172,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         100,      589174,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243304
         101,      589176,    0.037103,    0.660219,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         102,      589178,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         103,      589180,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         104,      589182,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618911,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         105,      589184,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         106,      589186,    0.037007,    0.660252,   -1.200216,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243304
         107,      589188,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         108,      589190,    0.037103,    0.660252,   -1.200216,   -0.028858,    0.618814,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050525,    0.661355,   -1.243304
         109,      589192,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         110,      589194,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         111,      589196,    0.037103,    0.660252,   -1.200187,   -0.028858,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         112,      589198,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         113,      589200,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661388,   -1.243304
         114,      589202,    0.037007,    0.660252,   -1.200216,   -0.028954,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         115,      589204,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618911,   -1.183178,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         116,      589206,    0.037103,    0.660219,   -1.200187,   -0.028858,    0.618879,   -1.183148,    0.048225,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243304
         117,      589208,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         118,      589210,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183178,    0.048129,    0.690041,   -1.254787,   -0.050430,    0.661355,   -1.243304
         119,      589212,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         120,      589214,    0.037103,    0.660284,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         121,      589216,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690041,   -1.254816,   -0.050525,    0.661355,   -1.243274
         122,      589218,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         123,      589220,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         124,      589222,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         125,      589224,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         126,      589226,    0.037103,    0.660252,   -1.200216,   -0.028858,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661388,   -1.243304
         127,      589228,    0.037103,    0.660252,   -1.200187,   -0.028858,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         128,      589230,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         129,      589232,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         130,      589234,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050430,    0.661355,   -1.243334
         131,      589236,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618781,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050621,    0.661355,   -1.243304
         132,      589238,    0.037007,    0.660219,   -1.200216,   -0.028954,    0.618781,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         133,      589240,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         134,      589242,    0.037103,    0.660252,   -1.200216,   -0.028858,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         135,      589244,    0.037103,    0.660252,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         136,      589246,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050430,    0.661355,   -1.243304
         137,      589248,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243274
         138,      589250,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         139,      589252,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         140,      589254,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         141,      589256,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243334
         142,      589258,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050430,    0.661355,   -1.243304
         143,      589260,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         144,      589262,    0.037007,    0.660219,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.689976,   -1.254787,   -0.050430,    0.661355,   -1.243304
         145,      589264,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         146,      589266,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661388,   -1.243304
         147,      589268,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
         148,      589270,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618911,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         149,      589272,    0.037103,    0.660252,   -1.200187,   -0.029050,    0.618911,   -1.183148,    0.048225,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         150,      589274,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618879,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         151,      589276,    0.037103,    0.660284,   -1.200187,   -0.028858,    0.618879,   -1.183178,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
         152,      589278,    0.037103,    0.660219,   -1.200216,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
         153,      589280,    0.037103,    0.660219,   -1.200157,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050621,    0.661355,   -1.243304
         154,      589282,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243334
         155,      589284,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183178,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         156,      589286,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         157,      589288,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         158,      589290,    0.037103,    0.660284,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048225,    0.690008,   -1.254787,   -0.050621,    0.661355,   -1.243304
         159,      589292,    0.037007,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183148,    0.048129,    0.690041,   -1.254787,   -0.050621,    0.661355,   -1.243304
         160,      589294,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183178,    0.048225,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         161,      589296,    0.037103,    0.660219,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.689976,   -1.254787,   -0.050525,    0.661355,   -1.243304
         162,      589298,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618846,   -1.183148,    0.048129,    0.690008,   -1.254787,   -0.050525,    0.661355,   -1.243304
         163,      589300,    0.037007,    0.660284,   -1.200187,   -0.028858,    0.618814,   -1.183148,    0.048129,    0.690008,   -1.254816,   -0.050525,    0.661355,   -1.243304
         164,      589302,    0.037103,    0.660252,   -1.200187,   -0.028954,    0.618814,   -1.183178,    0.048129,    0.690041,   -1.254787,   -0.050525,    0.661355,   -1.243334
