-0.049306,0.87721,1.3441,-0.070268,0.862,1.3763,-0.42619,0.61194,1.0717,-0.049306,0.46686,1.3441
-0.047466,0.88118,1.3416,-0.089508,0.84844,1.4025,-0.42466,0.60917,1.0757,-0.047466,0.4604,1.3416
-0.045557,0.88518,1.3389,-0.10867,0.83269,1.4248,-0.42307,0.6063,1.0797,-0.045557,0.45377,1.3389
-0.043574,0.88922,1.3362,-0.12764,0.81494,1.4431,-0.42142,0.60333,1.0837,-0.043574,0.44696,1.3362
-0.041513,0.89329,1.3332,-0.14625,0.79542,1.4574,-0.4197,0.60024,1.0878,-0.041513,0.43996,1.3332
-0.039367,0.8974,1.3302,-0.16436,0.77438,1.4677,-0.41791,0.59703,1.0919,-0.039367,0.43275,1.3302
-0.037131,0.90155,1.3269,-0.18184,0.75215,1.4739,-0.41603,0.5937,1.0961,-0.037131,0.42533,1.3269
-0.034799,0.90574,1.3234,-0.19852,0.72905,1.4764,-0.41408,0.59022,1.1002,-0.034799,0.41768,1.3234
-0.032363,0.90996,1.3197,-0.21428,0.70544,1.4751,-0.41203,0.5866,1.1045,-0.032363,0.40977,1.3197
-0.029815,0.91423,1.3158,-0.22898,0.68168,1.4705,-0.40989,0.58281,1.1087,-0.029815,0.4016,1.3158
-0.027149,0.91853,1.3117,-0.24249,0.65812,1.4627,-0.40764,0.57886,1.113,-0.027149,0.39315,1.3117
-0.024354,0.92288,1.3073,-0.25472,0.6351,1.4522,-0.40528,0.57471,1.1173,-0.024354,0.38439,1.3073
-0.021422,0.92725,1.3026,-0.26556,0.61295,1.4393,-0.4028,0.57037,1.1217,-0.021422,0.3753,1.3026
-0.018342,0.93166,1.2975,-0.27496,0.59197,1.4243,-0.40019,0.56581,1.126,-0.018342,0.36586,1.2975
-0.015105,0.9361,1.2921,-0.28283,0.57245,1.4077,-0.39744,0.56102,1.1304,-0.015105,0.35604,1.2921
-0.0117,0.94056,1.2864,-0.28916,0.55466,1.3899,-0.39454,0.55597,1.1349,-0.0117,0.34583,1.2864
-0.0081132,0.94504,1.2802,-0.29391,0.53882,1.3713,-0.39148,0.55065,1.1393,-0.0081132,0.33518,1.2802
-0.0043342,0.94952,1.2736,-0.29706,0.52517,1.3524,-0.38825,0.54504,1.1437,-0.0043342,0.32407,1.2736
-0.0003494,0.954,1.2665,-0.29863,0.5139,1.3335,-0.38483,0.5391,1.1482,-0.0003494,0.31247,1.2665
0.0038545,0.95846,1.2588,-0.29861,0.50521,1.315,-0.38121,0.53282,1.1526,0.0038545,0.30034,1.2588
0.0082918,0.96289,1.2505,-0.29703,0.49926,1.2973,-0.37738,0.52616,1.1569,0.0082918,0.28765,1.2505
0.012977,0.96726,1.2416,-0.29392,0.4962,1.2806,-0.37333,0.5191,1.1612,0.012977,0.27435,1.2416
0.017926,0.97156,1.232,-0.2893,0.49615,1.2653,-0.36903,0.51159,1.1655,0.017926,0.2604,1.232
0.023154,0.97574,1.2215,-0.28321,0.49921,1.2516,-0.36447,0.5036,1.1696,0.023154,0.24576,1.2215
0.028677,0.97979,1.2102,-0.2781,0.51376,1.26,-0.35964,0.49509,1.1735,0.028677,0.23038,1.2102
0.028677,0.97979,1.2102,-0.2781,0.51376,1.26,-0.35964,0.49509,1.1735,0.028677,0.23038,1.2102
0.034228,0.98355,1.1983,-0.27296,0.52827,1.2681,-0.35476,0.48626,1.177,0.018714,0.29392,1.2701
0.039537,0.98692,1.1862,-0.26802,0.54226,1.2754,-0.35008,0.47735,1.1799,0.00843,0.35601,1.3241
0.044623,0.98991,1.174,-0.26328,0.55576,1.2821,-0.34558,0.46837,1.1823,-0.0020875,0.41638,1.3719
0.049504,0.99255,1.1616,-0.25871,0.56884,1.2883,-0.34124,0.4593,1.184,-0.012746,0.47471,1.4136
0.054197,0.99487,1.149,-0.25431,0.58151,1.2938,-0.33705,0.45017,1.1853,-0.023446,0.53065,1.449
0.058719,0.99687,1.1362,-0.25006,0.59382,1.2989,-0.33301,0.44096,1.1862,-0.034084,0.58381,1.4782
0.063085,0.99858,1.1232,-0.24594,0.60581,1.3036,-0.32909,0.43166,1.1866,-0.044551,0.63378,1.5014
0.06731,1,1.1099,-0.24194,0.6175,1.3078,-0.32528,0.42229,1.1866,-0.05474,0.68017,1.5186
0.071409,1.0011,1.0965,-0.23806,0.62892,1.3116,-0.32158,0.41283,1.1862,-0.064539,0.72261,1.5302
0.075396,1.002,1.0827,-0.23427,0.6401,1.315,-0.31797,0.40327,1.1854,-0.073843,0.7608,1.5364
0.079283,1.0026,1.0687,-0.23056,0.65106,1.3181,-0.31444,0.3936,1.1842,-0.08255,0.79449,1.5377
0.083082,1.0029,1.0543,-0.22694,0.66183,1.3208,-0.31097,0.38382,1.1827,-0.090565,0.82353,1.5346
0.086804,1.003,1.0396,-0.22337,0.67242,1.3233,-0.30757,0.37392,1.1809,-0.097802,0.84783,1.5275
0.090461,1.0028,1.0245,-0.21987,0.68286,1.3254,-0.30422,0.36389,1.1788,-0.10419,0.86741,1.517
0.094061,1.0023,1.0089,-0.21641,0.69315,1.3272,-0.30091,0.35372,1.1763,-0.10965,0.88234,1.5037
0.097612,1.0015,0.99294,-0.21298,0.70331,1.3287,-0.29764,0.3434,1.1734,-0.11416,0.89278,1.4882
0.10112,1.0004,0.97646,-0.20959,0.71335,1.3299,-0.2944,0.33292,1.1703,-0.11765,0.89891,1.4711
0.1046,0.99903,0.95946,-0.20623,0.72328,1.3308,-0.29117,0.32227,1.1668,-0.12012,0.90096,1.4528
0.10805,0.99731,0.94188,-0.20288,0.73311,1.3315,-0.28797,0.31146,1.163,-0.12154,0.8992,1.4339
0.11148,0.99524,0.92368,-0.19956,0.74284,1.3318,-0.28478,0.30046,1.1588,-0.12192,0.89387,1.4149
0.11488,0.9928,0.90482,-0.19624,0.75248,1.3319,-0.2816,0.28928,1.1543,-0.12126,0.88523,1.3963
0.11827,0.98998,0.88524,-0.19293,0.76202,1.3317,-0.27842,0.2779,1.1494,-0.11957,0.8735,1.3782
0.12165,0.98674,0.8649,-0.18963,0.77147,1.3311,-0.27525,0.26633,1.1442,-0.11688,0.8589,1.3612
0.12501,0.98306,0.84373,-0.18633,0.78081,1.3303,-0.27209,0.25456,1.1386,-0.11321,0.84157,1.3452
0.12836,0.97891,0.82167,-0.18305,0.79006,1.3292,-0.26893,0.24259,1.1326,-0.10985,0.83451,1.3504
0.12836,0.97891,0.82167,-0.18305,0.79006,1.3292,-0.26893,0.24259,1.1326,-0.10985,0.83451,1.3504
0.11491,1.0126,0.98605,-0.17977,0.79919,1.3278,-0.26578,0.23043,1.1263,-0.10651,0.82721,1.3553
0.10127,1.0264,1.1184,-0.17651,0.80819,1.3261,-0.26265,0.21808,1.1196,-0.10318,0.81971,1.3599
0.08752,1.0248,1.2273,-0.17327,0.81705,1.3241,-0.25953,0.20556,1.1125,-0.09987,0.81198,1.3642
0.073729,1.0103,1.3169,-0.17005,0.82577,1.3217,-0.25642,0.19286,1.105,-0.096582,0.80405,1.3683
0.059991,0.9845,1.3895,-0.16685,0.83435,1.3191,-0.25334,0.17998,1.0971,-0.093316,0.79591,1.372
0.046401,0.94903,1.4466,-0.16366,0.84277,1.3161,-0.25027,0.16692,1.0888,-0.090071,0.78756,1.3755
0.033064,0.90545,1.4894,-0.1605,0.85104,1.3128,-0.24722,0.15369,1.0801,-0.086849,0.77901,1.3787
0.020086,0.85541,1.5189,-0.15736,0.85914,1.3092,-0.24419,0.14029,1.071,-0.083651,0.77027,1.3816
0.0075766,0.80062,1.5363,-0.15424,0.86708,1.3053,-0.24117,0.1267,1.0614,-0.080478,0.76133,1.3842
-0.0043571,0.74281,1.5426,-0.15115,0.87484,1.301,-0.23819,0.11294,1.0515,-0.077329,0.7522,1.3866
-0.01561,0.68363,1.5392,-0.14807,0.88242,1.2964,-0.23522,0.09901,1.0411,-0.074207,0.74288,1.3886
-0.026083,0.62461,1.5274,-0.14503,0.88982,1.2915,-0.23227,0.084899,1.0302,-0.071112,0.73337,1.3903
-0.035685,0.56708,1.5087,-0.14201,0.89704,1.2863,-0.22935,0.070608,1.0189,-0.068044,0.72369,1.3918
-0.044336,0.51217,1.4844,-0.13902,0.90406,1.2807,-0.22645,0.056137,1.0072,-0.065005,0.71384,1.393
-0.051967,0.46083,1.456,-0.13605,0.91089,1.2749,-0.22358,0.041483,0.99496,-0.061994,0.70381,1.3938
-0.058522,0.41382,1.425,-0.13311,0.91751,1.2687,-0.22074,0.026644,0.98226,-0.059014,0.69362,1.3944
-0.063958,0.37177,1.3926,-0.13021,0.92393,1.2621,-0.21792,0.011614,0.96906,-0.056064,0.68327,1.3947
-0.068245,0.3352,1.3601,-0.12733,0.93014,1.2552,-0.21512,-0.0036087,0.95536,-0.053145,0.67276,1.3947
-0.071365,0.30453,1.3287,-0.12448,0.93613,1.248,-0.21236,-0.019031,0.94114,-0.050258,0.6621,1.3943
-0.073312,0.28012,1.2995,-0.12166,0.94191,1.2405,-0.20962,-0.034658,0.92637,-0.047404,0.65129,1.3937
-0.07409,0.26228,1.2733,-0.11887,0.94747,1.2326,-0.20692,-0.050496,0.91105,-0.044582,0.64034,1.3928
-0.073712,0.25123,1.2509,-0.11612,0.9528,1.2244,-0.20424,-0.066556,0.89515,-0.041794,0.62925,1.3917
-0.072196,0.24715,1.2329,-0.11339,0.9579,1.2159,-0.20159,-0.082844,0.87866,-0.03904,0.61802,1.3902
-0.069568,0.25012,1.2197,-0.11071,0.96277,1.207,-0.19898,-0.099374,0.86154,-0.036321,0.60667,1.3884
-0.066892,0.26444,1.23,-0.10805,0.96741,1.1977,-0.19639,-0.11616,0.84376,-0.033636,0.5952,1.3863
-0.066892,0.26444,1.23,-0.10805,0.96741,1.1977,-0.19639,-0.11616,0.84376,-0.033636,0.5952,1.3863
-0.064237,0.27863,1.2399,-0.10541,0.9718,1.1882,-0.20463,-0.010121,0.97017,-0.030972,0.58362,1.384
-0.061588,0.29268,1.2495,-0.10278,0.97595,1.1783,-0.21289,0.087805,1.0753,-0.028315,0.57195,1.3814
-0.058945,0.3066,1.2588,-0.10016,0.97986,1.1681,-0.22111,0.17961,1.1635,-0.025665,0.5602,1.3785
-0.056312,0.3204,1.2677,-0.09754,0.98352,1.1576,-0.22922,0.26619,1.2373,-0.023024,0.54836,1.3753
-0.053688,0.33408,1.2763,-0.094933,0.98693,1.1468,-0.23715,0.34785,1.2982,-0.020393,0.53643,1.3719
-0.051074,0.34764,1.2846,-0.092335,0.99009,1.1356,-0.24481,0.42455,1.3472,-0.017774,0.52441,1.3681
-0.048473,0.36109,1.2925,-0.089749,0.993,1.1241,-0.25214,0.49606,1.3853,-0.015166,0.5123,1.3641
-0.045883,0.37444,1.3001,-0.087173,0.99566,1.1122,-0.25906,0.56202,1.4132,-0.012571,0.50009,1.3599
-0.043306,0.38768,1.3075,-0.08461,0.99805,1.1,-0.26549,0.62207,1.4316,-0.0099893,0.48779,1.3553
-0.040742,0.40083,1.3145,-0.082059,1.0002,1.0873,-0.27138,0.67588,1.4414,-0.0074206,0.4754,1.3505
-0.03819,0.41388,1.3213,-0.07952,1.0021,1.0743,-0.27666,0.72321,1.4436,-0.0048651,0.46291,1.3454
-0.035651,0.42683,1.3277,-0.076993,1.0037,1.0609,-0.28129,0.76394,1.4389,-0.0023226,0.45031,1.34
-0.033124,0.4397,1.3339,-0.074478,1.005,1.0471,-0.28523,0.79808,1.4285,0.00020733,0.43762,1.3343
-0.030609,0.45247,1.3398,-0.071973,1.006,1.0328,-0.28843,0.82577,1.4134,0.0027253,0.42483,1.3283
-0.028104,0.46515,1.3454,-0.069479,1.0067,1.018,-0.29089,0.84725,1.3945,0.0052321,0.41194,1.322
-0.025609,0.47775,1.3507,-0.066994,1.0072,1.0028,-0.29258,0.86289,1.3729,0.0077288,0.39894,1.3155
-0.023122,0.49026,1.3557,-0.064516,1.0073,0.98715,-0.29351,0.87308,1.3495,0.010217,0.38584,1.3086
-0.020643,0.50268,1.3605,-0.062046,1.0071,0.97095,-0.29368,0.87827,1.3253,0.012697,0.37262,1.3014
-0.018169,0.51501,1.365,-0.05958,1.0066,0.95422,-0.29311,0.87894,1.3011,0.015172,0.35931,1.294
-0.015698,0.52726,1.3692,-0.057116,1.0058,0.93692,-0.29181,0.87553,1.2778,0.017643,0.34588,1.2862
-0.013228,0.53941,1.3731,-0.054654,1.0046,0.91903,-0.28983,0.86845,1.2559,0.020112,0.33234,1.2781
-0.010757,0.55148,1.3767,-0.05219,1.003,0.90052,-0.28718,0.85807,1.2361,0.022582,0.31869,1.2697
-0.0082826,0.56345,1.3801,-0.049721,1.001,0.88135,-0.28391,0.84468,1.2188,0.025055,0.30493,1.261
-0.0058015,0.57533,1.3832,-0.047246,0.99859,0.86149,-0.28005,0.82848,1.2043,0.027535,0.29105,1.252
-0.0033106,0.58711,1.3861,-0.04476,0.99577,0.84088,-0.27775,0.82334,1.2127,0.030024,0.27706,1.2426
-0.0033106,0.58711,1.3861,-0.04476,0.99577,0.84088,-0.27775,0.82334,1.2127,0.030024,0.27706,1.2426
-0.00082305,0.59878,1.3886,-0.061187,1.0224,0.98065,-0.27545,0.81799,1.2208,0.032509,0.26296,1.2329
0.0016507,0.61034,1.3909,-0.077736,1.0337,1.0957,-0.27315,0.81241,1.2286,0.03498,0.24876,1.2228
0.0041181,0.62179,1.3928,-0.094295,1.0326,1.1916,-0.27087,0.8066,1.2361,0.037444,0.23444,1.2125
0.0065872,0.63314,1.3945,-0.11074,1.0211,1.2714,-0.26857,0.80058,1.2432,0.03991,0.21999,1.2017
0.0090666,0.6444,1.396,-0.12696,1.0005,1.3368,-0.26626,0.79433,1.2501,0.042385,0.2054,1.1906
0.011566,0.65557,1.3971,-0.1428,0.97196,1.3892,-0.26394,0.78786,1.2567,0.044879,0.19064,1.1791
0.014094,0.66667,1.398,-0.15813,0.93688,1.4295,-0.26158,0.78116,1.2631,0.047403,0.1757,1.1671
0.016663,0.67769,1.3986,-0.17282,0.89652,1.4585,-0.25918,0.77423,1.2692,0.049966,0.16055,1.1547
0.019283,0.68864,1.3988,-0.18673,0.85222,1.4773,-0.25673,0.76706,1.275,0.052581,0.14517,1.1418
0.021967,0.69953,1.3988,-0.19974,0.80534,1.4867,-0.25422,0.75964,1.2806,0.055258,0.12954,1.1284
0.024726,0.71037,1.3985,-0.21172,0.7572,1.4878,-0.25163,0.75197,1.286,0.05801,0.11362,1.1144
0.027575,0.72117,1.3978,-0.22258,0.70904,1.4817,-0.24895,0.74403,1.2911,0.06085,0.09739,1.0999
0.030526,0.73191,1.3968,-0.23222,0.66197,1.4696,-0.24618,0.73581,1.296,0.063792,0.080809,1.0846
0.033594,0.74262,1.3955,-0.24056,0.617,1.4527,-0.24328,0.7273,1.3007,0.06685,0.063841,1.0687
0.036795,0.75329,1.3937,-0.24754,0.57499,1.4321,-0.24026,0.71848,1.3051,0.07004,0.046444,1.0519
0.040144,0.76393,1.3916,-0.25312,0.53666,1.409,-0.2371,0.70934,1.3094,0.073377,0.028572,1.0343
0.043657,0.77453,1.3891,-0.25724,0.50264,1.3846,-0.23377,0.69985,1.3134,0.076876,0.010173,1.0157
0.047351,0.78509,1.3861,-0.25991,0.47345,1.3599,-0.23026,0.68999,1.3171,0.080555,-0.0088102,0.99611
0.051245,0.79561,1.3826,-0.2611,0.44953,1.3358,-0.22656,0.67975,1.3206,0.084432,-0.028442,0.97533
0.055355,0.80609,1.3786,-0.26083,0.43123,1.3132,-0.22264,0.66908,1.3239,0.088524,-0.048794,0.95325
0.059702,0.81651,1.374,-0.2591,0.41886,1.2928,-0.21849,0.65797,1.3268,0.092849,-0.069951,0.92972
0.064305,0.82686,1.3688,-0.25593,0.41262,1.2752,-0.21408,0.64638,1.3294,0.097427,-0.092009,0.90456
0.069182,0.83713,1.363,-0.25134,0.41266,1.2607,-0.2094,0.63428,1.3317,0.10228,-0.11508,0.87755
0.074356,0.8473,1.3564,-0.24534,0.41903,1.2495,-0.20442,0.62164,1.3336,0.10742,-0.1393,0.84843
0.079846,0.85735,1.349,-0.24014,0.43776,1.261,-0.19912,0.6084,1.3352,0.11288,-0.16482,0.8169
0.079846,0.85735,1.349,-0.24014,0.43776,1.261,-0.19912,0.6084,1.3352,0.11288,-0.16482,0.8169
0.085368,0.86704,1.341,-0.23489,0.45636,1.272,-0.19377,0.59482,1.3361,0.096151,-0.053007,0.96271
0.090639,0.87617,1.3326,-0.22986,0.47436,1.282,-0.18865,0.58116,1.3364,0.078974,0.049307,1.0836
0.095683,0.8848,1.3238,-0.22503,0.4918,1.2912,-0.18374,0.56744,1.336,0.061468,0.14501,1.1856
0.10052,0.89293,1.3146,-0.22038,0.50875,1.2996,-0.17901,0.55366,1.3351,0.043769,0.23543,1.2718
0.10518,0.9006,1.3051,-0.21589,0.52523,1.3073,-0.17444,0.53982,1.3336,0.026022,0.32109,1.344
0.10968,0.90784,1.2952,-0.21155,0.54128,1.3143,-0.17003,0.52591,1.3316,0.0083811,0.40206,1.4035
0.11404,0.91465,1.2849,-0.20732,0.55694,1.3207,-0.16574,0.51193,1.3291,-0.0089913,0.4781,1.451
0.11827,0.92106,1.2743,-0.20321,0.57224,1.3265,-0.16156,0.49789,1.3261,-0.02593,0.54883,1.4875
0.1224,0.92708,1.2633,-0.19919,0.5872,1.3317,-0.15748,0.48377,1.3226,-0.042271,0.61377,1.5136
0.12643,0.93272,1.252,-0.19526,0.60185,1.3364,-0.15348,0.46956,1.3187,-0.057852,0.67246,1.5303
0.13038,0.93799,1.2402,-0.19138,0.6162,1.3406,-0.14955,0.45527,1.3144,-0.072521,0.72452,1.5383
0.13427,0.94289,1.228,-0.18756,0.63029,1.3444,-0.14568,0.44088,1.3097,-0.086138,0.76969,1.5388
0.13811,0.94742,1.2155,-0.18379,0.64411,1.3476,-0.14186,0.4264,1.3045,-0.098574,0.80787,1.5329
0.1419,0.9516,1.2024,-0.18005,0.65769,1.3505,-0.13807,0.41182,1.2989,-0.10972,0.83913,1.5215
0.14565,0.95541,1.189,-0.17635,0.67103,1.3528,-0.13431,0.39712,1.2929,-0.11949,0.86368,1.5058
0.14937,0.95886,1.1751,-0.17266,0.68413,1.3548,-0.13057,0.38232,1.2865,-0.1278,0.88183,1.487
0.15306,0.96194,1.1607,-0.16899,0.69701,1.3563,-0.12686,0.36741,1.2797,-0.13462,0.894,1.466
0.15673,0.96465,1.1459,-0.16533,0.70966,1.3575,-0.12316,0.35239,1.2724,-0.13989,0.90064,1.4439
0.16038,0.96699,1.1305,-0.16169,0.72208,1.3582,-0.11947,0.33727,1.2648,-0.14362,0.90223,1.4215
0.164,0.96894,1.1147,-0.15807,0.73427,1.3585,-0.1158,0.32203,1.2567,-0.1458,0.89922,1.3996
0.1676,0.97051,1.0983,-0.15445,0.74622,1.3584,-0.11215,0.3067,1.2482,-0.14643,0.89202,1.3789
0.17118,0.97169,1.0815,-0.15086,0.75793,1.3579,-0.10851,0.29128,1.2394,-0.14556,0.88097,1.3598
0.17472,0.97247,1.0641,-0.14729,0.76939,1.357,-0.1049,0.27577,1.2301,-0.14321,0.86634,1.3428
0.17822,0.97285,1.0462,-0.14375,0.78058,1.3558,-0.10132,0.26019,1.2204,-0.13943,0.8483,1.3279
0.18168,0.97282,1.0278,-0.14025,0.7915,1.3541,-0.097789,0.24456,1.2103,-0.13593,0.84031,1.3347
0.18168,0.97282,1.0278,-0.14025,0.7915,1.3541,-0.097789,0.24456,1.2103,-0.13593,0.84031,1.3347
0.16492,0.98274,1.1386,-0.13679,0.80215,1.3521,-0.094293,0.22887,1.1999,-0.13246,0.83211,1.341
0.14787,0.98124,1.2326,-0.13336,0.81254,1.3497,-0.09083,0.21311,1.189,-0.12903,0.82369,1.3469
0.13061,0.96969,1.312,-0.12996,0.82266,1.3469,-0.087401,0.19728,1.1778,-0.12563,0.81506,1.3523
0.11325,0.94914,1.3781,-0.1266,0.83252,1.3437,-0.084005,0.18139,1.1662,-0.12226,0.80622,1.3574
0.095892,0.92062,1.4317,-0.12326,0.84212,1.3402,-0.080644,0.16542,1.1541,-0.11892,0.7972,1.3621
0.078661,0.88519,1.4737,-0.11997,0.85146,1.3364,-0.077317,0.14937,1.1417,-0.11562,0.78798,1.3663
0.061687,0.84402,1.5046,-0.1167,0.86053,1.3321,-0.074024,0.13325,1.1288,-0.11235,0.77858,1.3702
0.045106,0.79836,1.5251,-0.11347,0.86934,1.3276,-0.070767,0.11704,1.1155,-0.10912,0.769,1.3738
0.029058,0.74952,1.536,-0.11027,0.87789,1.3227,-0.067545,0.10075,1.1019,-0.10592,0.75925,1.3769
0.013682,0.69881,1.5381,-0.10711,0.88617,1.3174,-0.06436,0.08437,1.0877,-0.10275,0.74933,1.3797
-0.00088736,0.64749,1.5325,-0.10398,0.8942,1.3118,-0.06121,0.067894,1.0732,-0.099623,0.73925,1.3821
-0.014523,0.59671,1.5203,-0.10089,0.90196,1.3059,-0.058097,0.051316,1.0582,-0.096529,0.72901,1.3842
-0.027106,0.54749,1.5024,-0.097837,0.90946,1.2996,-0.055021,0.03463,1.0428,-0.093471,0.71863,1.3859
-0.038534,0.50071,1.4801,-0.094817,0.9167,1.293,-0.051982,0.017828,1.0268,-0.090449,0.70809,1.3872
-0.048717,0.45713,1.4546,-0.091834,0.92367,1.286,-0.04898,0.00090176,1.0104,-0.087463,0.69742,1.3883
-0.057582,0.41737,1.4269,-0.088887,0.93039,1.2788,-0.046016,-0.016159,0.99353,-0.084514,0.68661,1.3889
-0.065073,0.38194,1.3982,-0.085978,0.93684,1.2712,-0.04309,-0.033365,0.97611,-0.081602,0.67566,1.3893
-0.071149,0.35129,1.3694,-0.083105,0.94303,1.2632,-0.040202,-0.050727,0.95816,-0.078728,0.66459,1.3893
-0.075787,0.32578,1.3416,-0.08027,0.94897,1.255,-0.037352,-0.06826,0.93964,-0.075891,0.65339,1.389
-0.078977,0.30571,1.3154,-0.077473,0.95463,1.2464,-0.034541,-0.085978,0.92053,-0.073092,0.64207,1.3884
-0.080721,0.29134,1.2918,-0.074714,0.96004,1.2374,-0.031769,-0.1039,0.9008,-0.070331,0.63063,1.3875
-0.081033,0.28286,1.2713,-0.071993,0.96519,1.2282,-0.029036,-0.12204,0.88042,-0.067608,0.61908,1.3862
-0.079936,0.28042,1.2544,-0.069311,0.97007,1.2186,-0.026342,-0.14043,0.85934,-0.064924,0.60742,1.3847
-0.077458,0.28409,1.2414,-0.066667,0.97469,1.2086,-0.023687,-0.15908,0.83753,-0.062279,0.59564,1.3828
-0.074857,0.29869,1.2513,-0.064062,0.97904,1.1984,-0.021072,-0.17803,0.81492,-0.059672,0.58376,1.3806
-0.074857,0.29869,1.2513,-0.064062,0.97904,1.1984,-0.021072,-0.17803,0.81492,-0.059672,0.58376,1.3806
-0.072275,0.31313,1.2608,-0.061476,0.98312,1.1878,-0.040215,-0.061938,0.96157,-0.057085,0.57181,1.3781
-0.069695,0.32737,1.27,-0.058892,0.98693,1.1769,-0.0595,0.043824,1.0813,-0.0545,0.5598,1.3754
-0.067119,0.34144,1.2787,-0.056313,0.99046,1.1657,-0.078809,0.14236,1.1808,-0.051919,0.54774,1.3724
-0.06455,0.35534,1.2871,-0.05374,0.99373,1.1542,-0.098013,0.23505,1.2633,-0.049346,0.53562,1.3691
-0.061989,0.36907,1.2952,-0.051177,0.99672,1.1424,-0.11697,0.32241,1.3309,-0.046781,0.52345,1.3655
-0.059439,0.38265,1.3029,-0.048623,0.99944,1.1303,-0.13555,0.40446,1.3848,-0.044227,0.51121,1.3616
-0.056901,0.39609,1.3102,-0.046082,1.0019,1.1178,-0.1536,0.48093,1.4262,-0.041685,0.49892,1.3575
-0.054376,0.40938,1.3173,-0.043555,1.0041,1.105,-0.17097,0.55141,1.4558,-0.039156,0.48655,1.3531
-0.051866,0.42254,1.324,-0.041042,1.006,1.0919,-0.18753,0.61544,1.4747,-0.036643,0.47412,1.3484
-0.049372,0.43556,1.3304,-0.038545,1.0076,1.0783,-0.20315,0.6726,1.4838,-0.034145,0.46162,1.3434
-0.046893,0.44847,1.3365,-0.036064,1.0089,1.0644,-0.21769,0.72259,1.4841,-0.031663,0.44905,1.3382
-0.044431,0.46125,1.3423,-0.0336,1.01,1.0501,-0.23106,0.76526,1.4767,-0.029198,0.4364,1.3327
